id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction,t40_binary,t40_raw,t45_binary,t45_raw,t50_binary,t50_raw,t55_binary,t55_raw,t60_binary,t60_raw,t65_binary,t65_raw,t70_binary,t70_raw,t75_binary,t75_raw,t80_binary,t80_raw
s1109_n775,775,78.5290322580645,0.23225806451612901,-0.5916129032258064,0.01032258064516129,0.36797678529459443,0.03225806451612903,1,0.8737,1,0.652,1,0.5062,1,0.8267,0,0.1593,1,0.5323,0,0.01383,0,0.03962,0,0.01408
s1110_n318,318,103.61635220125787,0.5691823899371069,-0.6440251572327045,0.4088050314465409,0.3010299956639812,0.07232704402515723,1,0.9976,1,0.9929,1,0.9938,1,0.9954,1,0.9909,1,0.9955,1,0.9751,1,0.9796,1,0.99
s1111_n360,360,109.94444444444443,0.48888888888888893,-0.5138888888888886,0.37222222222222223,0.03834499207621967,0.05555555555555555,1,0.9946,1,0.9847,1,0.9831,1,0.9938,1,0.9816,1,0.9947,1,0.9597,1,0.9507,1,0.9827
s1112_n415,415,87.13253012048192,0.4674698795180723,-0.9633734939759033,0.2963855421686747,0.20524948779689461,0.10602409638554217,1,0.9993,1,0.9983,1,0.9942,1,0.9966,1,0.9946,1,0.9968,1,0.9905,1,0.979,1,0.9901
s1113_n464,464,91.85344827586206,0.4913793103448276,-0.7672413793103446,0.3254310344827586,0.13156931550731307,0.08189655172413793,1,0.9999,1,0.9998,1,0.9995,1,0.9993,1,0.9983,1,0.9987,1,0.9961,1,0.9939,1,0.9927
s1114_n507,507,70.11834319526626,0.3234714003944773,-0.5420118343195267,0.14201183431952663,0.4616090885414148,0.07495069033530571,1,0.9139,1,0.9008,1,0.809,1,0.7008,1,0.5522,1,0.6021,1,0.693,0,0.3164,0,0.002269
s1115_n591,591,97.36040609137055,0.494077834179357,-0.4126903553299492,0.29949238578680204,0.21281406608042103,0.02707275803722504,1,0.9996,1,0.9997,1,0.9994,1,0.9931,1,0.9944,1,0.994,1,0.9305,0,0.06532,0,0.03831
s1116_n602,602,104.28571428571429,0.5382059800664452,-0.5745847176079735,0.3156146179401993,0.3319414606449972,0.03488372093023256,1,0.9987,1,0.9969,1,0.9881,1,0.966,1,0.9876,1,0.9815,1,0.9572,1,0.8666,0,0.1974
s1117_n659,659,110.34901365705613,0.3869499241274658,-0.7361153262518967,0.13353566009104703,0.32293183711181095,0.016691957511380882,1,0.9596,1,0.8624,1,0.7764,0,0.4016,0,0.3628,0,0.2504,1,0.6619,0,0.4468,0,0.003057
s1118_n721,721,117.25381414701803,0.5325936199722607,-0.560332871012483,0.3411927877947295,0.1413291527964693,0.0915395284327323,1,0.9999,1,0.9996,1,0.9989,1,0.9985,1,0.9972,1,0.9989,1,0.9801,1,0.9604,1,0.9921
s1119_n759,759,108.12911725955203,0.5797101449275363,-0.4386034255599472,0.3596837944664032,0.3346385966450614,0.05138339920948616,1,1.0,1,0.9999,1,0.9993,1,0.9989,1,0.9989,1,0.999,1,0.9973,1,0.9982,1,0.9971
s1120_n312,312,98.52564102564101,0.4551282051282051,0.005448717948717929,0.25,0.04346569378109026,0.038461538461538464,1,0.9624,1,0.9695,1,0.9319,1,0.8734,1,0.6784,0,0.4914,0,0.3417,0,0.07795,0,0.06705
s1121_n361,361,102.88088642659278,0.4986149584487534,-0.5094182825484763,0.3490304709141274,0.027152246043614773,0.12188365650969529,1,0.9998,1,0.9998,1,0.9995,1,0.9994,1,0.9987,1,0.9993,1,0.9963,1,0.9929,1,0.9879
s1122_n429,429,108.6713286713287,0.3216783216783217,-0.38717948717948725,0.17482517482517484,0.17139613784730132,0.0,0,0.3941,0,0.4512,1,0.5257,0,0.2538,0,0.1631,0,0.02518,0,0.08283,0,0.0002171,0,6.949e-05
s1123_n482,482,70.10373443983401,0.2759336099585062,-0.5410788381742737,0.0954356846473029,-0.2609127724559988,0.06016597510373444,0,0.2823,0,0.1429,0,0.1536,0,0.3371,0,0.1345,0,0.1461,0,0.01476,0,0.002072,0,1.587e-06
s1124_n523,523,94.68451242829828,0.5411089866156787,-0.8946462715105163,0.29827915869980876,0.1898795435413146,0.0841300191204589,1,0.9995,1,0.9986,1,0.9959,1,0.9977,1,0.9974,1,0.9976,1,0.9937,1,0.9917,1,0.9944
s1125_n575,575,72.01739130434783,0.3947826086956522,-0.9864347826086957,0.2452173913043478,0.2430380486862944,0.10608695652173913,1,0.9903,1,0.9777,1,0.9675,1,0.9698,1,0.9407,1,0.9784,1,0.6145,1,0.7313,1,0.8017
s1126_n603,603,69.66832504145937,0.3167495854063018,-0.04941956882255394,0.03814262023217247,0.7201593034059569,0.1111111111111111,0,0.4849,0,0.4439,0,0.1373,0,0.1756,0,0.246,0,0.04173,0,0.01289,0,0.0009814,0,0.0002382
s1127_n691,691,108.79884225759768,0.487698986975398,-0.3853835021707668,0.316931982633864,0.16302878621643938,0.059334298118668596,1,0.8728,1,0.8488,1,0.6423,1,0.5313,1,0.5953,1,0.749,1,0.6086,1,0.7745,0,0.0631
s1128_n706,706,79.3201133144476,0.5354107648725213,-0.8124645892351273,0.36968838526912184,0.3515863691064251,0.056657223796033995,1,0.9778,1,0.9526,1,0.8803,1,0.7683,1,0.9156,1,0.7646,1,0.7465,0,0.4365,0,0.05625
s1129_n759,759,113.53096179183136,0.4980237154150197,-0.5122529644268774,0.34914361001317523,-0.0032531573977217978,0.09881422924901186,1,0.9999,1,0.9999,1,0.9993,1,0.9991,1,0.9985,1,0.9992,1,0.9924,1,0.9754,1,0.9873
s1130_n323,323,100.52631578947367,0.4798761609907121,-0.3585139318885451,0.3498452012383901,0.06811581989746482,0.09597523219814243,1,0.9993,1,0.9993,1,0.9991,1,0.9984,1,0.998,1,0.9981,1,0.9958,1,0.9947,1,0.9896
s1131_n399,399,95.26315789473684,0.47619047619047616,-0.6213032581453635,0.3634085213032581,0.1009004957408611,0.08771929824561403,1,0.9996,1,0.9997,1,0.9995,1,0.9991,1,0.9983,1,0.9987,1,0.9961,1,0.994,1,0.9889
s1132_n417,417,86.30695443645084,0.3429256594724221,-0.11366906474820138,0.09832134292565947,0.5772364076029304,0.0815347721822542,1,0.6285,1,0.65,1,0.6986,0,0.4182,0,0.1486,0,0.1361,0,0.1217,0,0.2009,0,0.004311
s1133_n469,469,62.857142857142854,0.3816631130063966,-0.7240938166311301,0.2942430703624733,0.33881855655338106,0.11300639658848614,1,0.9767,1,0.9274,1,0.8756,1,0.8777,1,0.905,1,0.981,1,0.9623,1,0.946,1,0.7683
s1134_n513,513,90.54580896686159,0.6179337231968811,-0.8576998050682261,0.4093567251461988,0.06567877564397773,0.021442495126705652,1,0.9999,1,0.9998,1,0.9998,1,0.9979,1,0.9977,1,0.9986,1,0.9922,1,0.9862,1,0.844
s1135_n572,572,94.94755244755244,0.47202797202797203,-0.34965034965034963,0.2884615384615385,0.21769278984519858,0.050699300699300696,1,0.9994,1,0.9984,1,0.9969,1,0.996,1,0.9934,1,0.9968,1,0.9922,1,0.9883,1,0.9898
s1136_n642,642,76.54205607476635,0.29127725856697817,0.15140186915887835,0.13239875389408098,1.9344984512435677,0.056074766355140186,0,0.08496,0,0.1472,0,0.09965,0,0.08971,0,0.003234,0,0.00354,0,0.01348,0,0.003012,0,6.938e-05
s1137_n663,663,75.58069381598793,0.3981900452488687,-1.114781297134238,0.24434389140271495,0.031791834423851285,0.11161387631975868,1,0.5309,0,0.2986,0,0.32,1,0.5143,0,0.2124,1,0.8784,0,0.07566,0,0.1704,0,0.2455
s1138_n735,735,94.6938775510204,0.3891156462585034,-0.6087074829931971,0.21904761904761905,0.09091964931886899,0.058503401360544216,1,0.505,1,0.5413,0,0.4085,0,0.444,0,0.2466,0,0.328,0,0.4008,1,0.7739,0,0.05427
s1139_n766,766,51.71018276762401,0.13315926892950392,-0.27167101827676227,0.005221932114882507,0.6989700043360189,0.07180156657963446,0,0.2938,0,0.1834,0,0.09694,0,0.1938,0,0.1052,0,0.2256,0,0.02342,0,0.02798,0,0.0002006
s1140_n316,316,83.73417721518987,0.35443037974683544,-0.3164556962025318,0.1740506329113924,0.20164536352806933,0.09177215189873417,1,0.9957,1,0.995,1,0.9898,1,0.9635,1,0.9759,1,0.9527,1,0.8624,1,0.8043,0,0.1085
s1141_n381,381,73.01837270341207,0.36745406824146987,-0.5091863517060365,0.28083989501312334,0.007968929671275184,0.11811023622047244,1,0.9634,1,0.9835,1,0.9525,1,0.9444,1,0.9582,1,0.971,1,0.8625,1,0.896,0,0.2004
s1142_n401,401,93.16708229426433,0.5710723192019951,-0.5531172069825435,0.3491271820448878,0.0735773685296263,0.06982543640897755,1,0.9943,1,0.9919,1,0.9927,1,0.9827,1,0.9818,1,0.9751,1,0.9568,1,0.6944,1,0.6173
s1143_n471,471,78.00424628450105,0.2038216560509554,-0.6853503184713378,0.019108280254777073,0.24303804868629444,0.0,0,0.1768,0,0.05975,0,0.01494,0,0.04386,0,0.008452,0,0.001998,0,8.497e-05,0,0.001038,0,4.191e-06
s1144_n521,521,72.30326295585412,0.3570057581573896,-0.3798464491362762,0.30710172744721687,0.7185655603993996,0.02495201535508637,1,0.9169,0,0.0872,0,0.0001383,0,7.802e-05,0,7.647e-05,0,0.0165,0,0.0001029,0,6.889e-06,0,8.876e-07
s1145_n553,553,90.36166365280289,0.5334538878842676,-0.621880650994575,0.31283905967450276,-0.18645677452751494,0.06871609403254973,1,0.9993,1,0.9993,1,0.9996,1,0.9955,1,0.9978,1,0.9979,1,0.9652,0,0.02163,0,0.0008069
s1146_n635,635,94.11023622047246,0.3070866141732283,0.1344881889763781,0.048818897637795275,0.3010299956639812,0.06614173228346457,0,0.1212,0,0.123,0,0.103,0,0.0919,0,0.0008352,0,0.003468,0,0.000633,0,0.002516,0,4.458e-06
s1147_n654,654,105.68807339449542,0.48776758409785936,-0.728593272171254,0.2981651376146789,0.39025318000574666,0.022935779816513763,1,0.5396,0,0.2003,0,0.05308,0,0.05188,0,0.02847,0,0.08309,0,0.2136,0,0.4225,0,0.005631
s1148_n737,737,96.75712347354138,0.603799185888738,-0.5601085481682495,0.44369063772048845,0.5297724532282381,0.005427408412483039,1,0.9999,1,0.9986,1,0.9996,1,0.999,1,0.9996,1,0.9999,1,0.9942,1,0.5368,0,0.4014
s1149_n753,753,80.94289508632139,0.28950863213811423,0.5128818061088977,0.07038512616201859,1.7323937598229686,0.07702523240371846,0,0.4395,1,0.5399,1,0.5185,0,0.4195,0,0.1319,0,0.02805,0,0.09623,0,0.002267,0,3.838e-05
s1150_n328,328,108.78048780487805,0.4878048780487805,-0.636280487804878,0.36585365853658536,0.11457322113646626,0.08536585365853658,1,0.9998,1,0.9996,1,0.9987,1,0.9978,1,0.997,1,0.9965,1,0.9608,1,0.9086,1,0.9777
s1151_n385,385,99.48051948051948,0.2727272727272727,-1.0303896103896102,0.04415584415584416,0.04575749056067514,0.012987012987012988,1,0.9981,1,0.9923,1,0.9949,1,0.9129,1,0.9112,1,0.9897,1,0.9647,0,0.2559,0,0.001708
s1152_n434,434,110.52995391705069,0.4308755760368663,-0.5006912442396312,0.22350230414746544,-0.043905485699081585,0.12903225806451613,0,0.1125,0,0.04311,0,0.09966,0,0.3052,0,0.08008,0,0.368,0,0.008465,0,0.0408,0,0.01596
s1153_n495,495,113.83838383838383,0.47070707070707074,-0.5129292929292931,0.12727272727272726,0.9183299535486804,0.08686868686868687,1,0.5791,0,0.4721,0,0.4016,0,0.2298,0,0.07102,0,0.013,0,0.05735,0,0.002628,0,2.951e-05
s1154_n521,521,49.1362763915547,0.26103646833013433,-0.4562380038387716,0.10364683301343569,1.0086001717619175,0.11516314779270634,1,0.7691,1,0.5984,0,0.4961,1,0.6212,0,0.3693,1,0.5303,0,0.1185,0,0.002375,0,1.344e-05
s1155_n570,570,56.280701754385966,0.14385964912280702,-0.5371929824561402,0.0,0.0,0.0017543859649122807,0,0.04629,0,0.05814,0,0.01405,0,0.03057,0,0.01048,0,0.004735,0,0.0002858,0,0.003582,0,0.0001792
s1156_n628,628,113.63057324840764,0.3375796178343949,-0.34378980891719757,0.12579617834394904,0.14061894089346233,0.014331210191082803,1,0.5349,1,0.6274,1,0.6068,0,0.4271,0,0.07403,0,0.07604,0,0.06994,0,0.2066,0,0.004094
s1157_n675,675,55.718518518518515,0.16444444444444445,-0.18207407407407405,0.15703703703703706,2.0293837776852097,0.01925925925925926,0,0.01694,0,0.0127,0,0.003001,0,0.002298,0,0.01546,0,0.003233,0,0.0002618,0,7.539e-05,0,1.063e-05
s1158_n712,712,99.59269662921348,0.5140449438202247,-0.4304775280898876,0.3525280898876405,0.06535304662405582,0.021067415730337078,1,1.0,1,1.0,1,1.0,1,0.9996,1,0.9999,1,0.9998,1,0.9897,0,0.002144,0,0.0002385
s1159_n762,762,72.82152230971128,0.5787401574803149,-0.7779527559055119,0.4251968503937008,0.77350634533788,0.047244094488188976,1,0.9959,1,0.5093,1,0.7335,0,0.3915,1,0.8399,1,0.9857,1,0.982,1,0.9663,1,0.8428
s1160_n317,317,97.85488958990535,0.5331230283911672,-0.27413249211356494,0.3154574132492114,-0.06826483155852635,0.03785488958990536,1,0.9981,1,0.9981,1,0.9989,1,0.9936,1,0.9962,1,0.9945,1,0.9568,0,0.01687,0,0.008457
s1161_n384,384,71.90104166666667,0.4583333333333333,-0.7718749999999999,0.26822916666666663,-0.057991946977686754,0.05989583333333333,1,0.9993,1,0.9986,1,0.998,1,0.9844,1,0.9913,1,0.9899,1,0.9594,0,0.02298,0,0.001653
s1162_n449,449,104.94432071269486,0.5478841870824052,-0.3483296213808467,0.34521158129175944,0.07208642928302429,0.0356347438752784,1,0.9998,1,0.9999,1,0.9999,1,0.9977,1,0.9991,1,0.9992,1,0.9785,0,0.04227,0,0.004083
s1163_n494,494,102.83400809716599,0.4149797570850202,-0.7259109311740891,0.2449392712550607,-0.07788677569462592,0.08906882591093118,1,0.9914,1,0.9747,1,0.9522,1,0.9757,1,0.8611,1,0.9885,1,0.5303,0,0.3621,1,0.7982
s1164_n509,509,99.66601178781924,0.5540275049115913,-0.4616895874263261,0.3693516699410609,0.11030568530913576,0.011787819253438114,1,0.9962,1,0.9976,1,0.9991,1,0.9682,1,0.9541,1,0.6865,0,0.06599,0,0.0001923,0,5.504e-05
s1165_n596,596,90.70469798657719,0.5016778523489933,-0.4006711409395975,0.30033557046979864,0.3264771178764606,0.06879194630872483,1,0.9999,1,0.9999,1,0.9999,1,0.9985,1,0.9963,1,0.996,1,0.9914,1,0.9753,1,0.9761
s1166_n624,624,72.48397435897435,0.38942307692307687,-0.652724358974359,0.2371794871794872,0.6989700043360189,0.02403846153846154,1,0.9715,1,0.9611,1,0.8819,1,0.9156,1,0.9109,1,0.9797,1,0.9643,1,0.908,0,0.4661
s1167_n659,659,96.52503793626708,0.6054628224582701,-0.6799696509863428,0.40667678300455234,-0.05799194697768681,0.015174506828528073,1,0.9999,1,0.9998,1,0.9999,1,0.9952,1,0.9985,1,0.9992,1,0.9747,0,0.01639,0,0.01095
s1168_n722,722,69.80609418282549,0.5138504155124654,-1.079362880886427,0.32825484764542934,-0.5041965323125833,0.03739612188365651,1,0.981,1,0.9303,1,0.8873,1,0.7971,1,0.8958,1,0.9502,0,0.1113,0,0.0001738,0,1.125e-05
s1169_n797,797,71.99498117942284,0.23713927227101633,-0.7362609786700125,0.018820577164366373,-0.05115252244738126,0.03513174404015057,0,0.4023,0,0.3456,0,0.1025,0,0.4182,0,0.02759,0,0.128,0,0.001165,0,0.003534,0,9.738e-05
s1170_n316,316,104.71518987341773,0.5632911392405063,-0.2645569620253165,0.3291139240506329,0.20012949992312004,0.03164556962025317,1,0.9976,1,0.9976,1,0.9986,1,0.9948,1,0.995,1,0.9906,1,0.9771,0,0.482,1,0.6759
s1171_n383,383,91.48825065274151,0.5926892950391646,-0.6994778067885115,0.3368146214099217,0.3414586527195894,0.057441253263707574,1,0.9988,1,0.9926,1,0.9952,1,0.9766,1,0.9911,1,0.9896,1,0.9797,0,0.4277,0,0.06267
s1172_n443,443,108.96162528216703,0.5485327313769751,-0.49887133182844234,0.38826185101580135,0.13076828026902387,0.11512415349887134,1,0.9999,1,0.9999,1,0.9998,1,0.9996,1,0.9993,1,0.9994,1,0.9982,1,0.9965,1,0.9947
s1173_n487,487,78.37782340862424,0.26283367556468173,-0.7921971252566736,0.07802874743326489,-0.1760912590556813,0.07597535934291581,1,0.8413,1,0.5818,1,0.6353,1,0.8186,0,0.2836,1,0.8436,0,0.03718,0,0.0704,0,0.0151
s1174_n509,509,97.15127701375246,0.5225933202357564,-0.5850687622789784,0.23968565815324167,0.2905645619858162,0.10216110019646366,1,0.9998,1,0.9997,1,0.9994,1,0.9964,1,0.9964,1,0.9964,1,0.986,0,0.4726,0,0.3815
s1175_n571,571,84.5183887915937,0.4711033274956217,-0.5549912434325746,0.3274956217162872,0.08761441358448765,0.0788091068301226,1,0.9948,1,0.9886,1,0.9803,1,0.9866,1,0.9819,1,0.9836,1,0.9793,1,0.988,1,0.9779
s1176_n622,622,78.64951768488746,0.23472668810289385,0.5435691318327973,0.05627009646302251,0.3187587626244127,0.04019292604501608,0,0.3186,0,0.468,0,0.408,0,0.3837,0,0.02477,0,0.03016,0,0.04816,0,0.01663,0,1.785e-05
s1177_n680,680,83.55882352941177,0.5352941176470588,-0.8233823529411763,0.36470588235294116,0.22741670385529858,0.09558823529411765,1,0.9999,1,0.9998,1,0.9989,1,0.9987,1,0.999,1,0.9989,1,0.9971,1,0.9968,1,0.995
s1178_n731,731,65.95075239398085,0.17510259917920656,-0.047879616963064364,0.02051983584131327,0.6690067809585756,0.009575923392612859,1,0.9562,1,0.9313,1,0.8737,1,0.8964,1,0.5439,1,0.741,1,0.5142,0,0.1214,0,0.0001091
s1179_n776,776,70.64432989690721,0.20618556701030927,0.1594072164948454,0.06701030927835051,0.09691001300805649,0.019329896907216496,0,0.4249,0,0.4913,0,0.1429,0,0.09002,0,0.06007,0,0.283,0,0.01169,0,5.264e-05,0,1.81e-07
s1180_n308,308,90.51948051948051,0.4805194805194805,-0.7428571428571431,0.3246753246753247,0.4885507165004443,0.048701298701298704,1,0.9863,1,0.9651,1,0.9753,1,0.9284,1,0.941,1,0.9658,1,0.9367,0,0.4819,0,0.1645
s1181_n382,382,68.14136125654451,0.40314136125654454,-1.2939790575916228,0.20418848167539266,0.08715017571890013,0.10471204188481675,1,0.9433,1,0.9398,1,0.8342,1,0.8303,1,0.9041,1,0.9042,1,0.792,1,0.7699,0,0.4318
s1182_n420,420,86.69047619047619,0.31190476190476185,-0.7559523809523809,0.04523809523809524,0.3010299956639812,0.0880952380952381,1,0.996,1,0.9929,1,0.9813,1,0.8858,1,0.9179,1,0.9192,1,0.9508,1,0.8205,0,0.1003
s1183_n489,489,87.6482617586912,0.5705521472392637,-0.7858895705521473,0.3742331288343558,0.0705810742857072,0.05521472392638037,1,0.9998,1,0.9998,1,0.9999,1,0.9983,1,0.9988,1,0.9989,1,0.9774,0,0.1353,0,0.0483
s1184_n533,533,132.7016885553471,0.5309568480300187,-0.23621013133208252,0.2964352720450282,0.06526673151259149,0.06941838649155722,1,0.9996,1,0.9995,1,0.9976,1,0.9982,1,0.9983,1,0.999,1,0.9878,1,0.9876,1,0.9904
s1185_n556,556,56.8705035971223,0.26978417266187055,-0.73794964028777,0.14028776978417268,1.591064607026499,0.07014388489208634,1,0.8654,1,0.8304,1,0.8757,1,0.8076,1,0.6071,0,0.4278,0,0.1526,0,0.0276,0,0.004854
s1186_n616,616,109.20454545454544,0.7288961038961038,-0.7939935064935064,0.474025974025974,0.7316938491446423,0.08279220779220779,1,0.9998,1,0.9975,1,0.993,1,0.998,1,0.999,1,0.9992,1,0.9969,1,0.9985,1,0.9989
s1187_n693,693,75.23809523809524,0.20923520923520925,-0.0011544011544012966,0.13275613275613277,1.0944212126043618,0.0404040404040404,1,0.9394,1,0.9082,1,0.8018,1,0.8146,1,0.7022,1,0.8982,0,0.3637,0,0.2005,0,0.0004685
s1188_n746,746,106.59517426273457,0.5361930294906166,-0.510857908847185,0.28284182305630023,0.8024198251105804,0.040214477211796246,1,0.9908,1,0.9209,1,0.9294,1,0.8127,1,0.7393,1,0.7828,1,0.9314,1,0.7477,0,0.1722
s1189_n785,785,81.60509554140127,0.513375796178344,-0.9114649681528664,0.3095541401273885,-0.11049530871602686,0.035668789808917196,1,0.9976,1,0.9947,1,0.9906,1,0.9399,1,0.9836,1,0.9871,1,0.7659,0,0.01232,0,0.002134
s1190_n304,304,104.11184210526316,0.4638157894736842,0.06414473684210509,0.2861842105263158,0.20888377245198872,0.006578947368421052,1,0.9875,1,0.966,1,0.9429,1,0.5939,1,0.6994,1,0.855,0,0.1715,0,0.001765,0,0.0009388
s1191_n367,367,83.8692098092643,0.6621253405994552,-0.9523160762942782,0.4713896457765668,0.5424743013437182,0.07629427792915532,1,0.9998,1,0.999,1,0.9985,1,0.9988,1,0.9991,1,0.9995,1,0.9987,1,0.9989,1,0.9978
s1192_n438,438,118.03652968036529,0.5547945205479451,-0.5326484018264839,0.4018264840182648,0.1883257154726929,0.04794520547945205,1,0.9999,1,0.9996,1,0.9992,1,0.9993,1,0.9993,1,0.9996,1,0.9973,1,0.9946,1,0.9958
s1193_n470,470,79.8723404255319,0.4170212765957447,-0.42617021276595735,0.2702127659574468,0.1426675035687316,0.10212765957446808,1,0.9985,1,0.9988,1,0.9977,1,0.988,1,0.9845,1,0.9732,1,0.9585,1,0.9603,1,0.9304
s1194_n501,501,120.05988023952096,0.5469061876247505,-0.4207584830339319,0.34131736526946105,0.10595814198545361,0.11776447105788423,1,0.9991,1,0.9991,1,0.9988,1,0.9978,1,0.9975,1,0.9987,1,0.9843,1,0.966,1,0.9882
s1195_n563,563,104.08525754884546,0.3996447602131439,-0.4657193605683837,0.20603907637655416,0.11850462660288999,0.0497335701598579,1,0.9993,1,0.9989,1,0.996,1,0.9944,1,0.9886,1,0.9968,1,0.9902,1,0.9806,1,0.987
s1196_n607,607,114.13509060955518,0.4085667215815486,-0.5978583196046128,0.14662273476112025,0.22439593863023627,0.03789126853377265,1,0.9983,1,0.9957,1,0.9944,1,0.9564,1,0.9722,1,0.9215,1,0.8688,0,0.434,0,0.06352
s1197_n673,673,114.68053491827636,0.38930163447251115,-0.6095096582466569,0.13967310549777118,0.109144469425068,0.03417533432392273,1,0.9984,1,0.9966,1,0.9916,1,0.9643,1,0.9758,1,0.9457,1,0.8611,1,0.866,0,0.03906
s1198_n745,745,103.99999999999999,0.5328859060402684,-0.4455033557046982,0.3288590604026846,0.2190377722825279,0.06442953020134227,1,0.9999,1,0.9998,1,0.9993,1,0.9992,1,0.9987,1,0.9988,1,0.9972,1,0.9944,1,0.9949
s1199_n772,772,82.46113989637306,0.29922279792746115,0.019170984455958467,0.10362694300518135,1.1026623418971477,0.08419689119170984,0,0.2344,0,0.194,0,0.03823,0,0.06326,0,0.01643,0,0.02113,0,0.01339,0,0.00287,0,4.917e-06
s1200_n334,334,93.7125748502994,0.5089820359281437,-0.9637724550898206,0.38323353293413176,0.16221485557169285,0.08982035928143713,1,0.9561,1,0.8034,1,0.8229,1,0.8101,1,0.6462,1,0.8759,1,0.8129,1,0.7405,1,0.9322
s1201_n355,355,105.97183098591549,0.476056338028169,-0.6769014084507046,0.35774647887323946,0.006733382658968403,0.08732394366197183,1,0.9994,1,0.999,1,0.9976,1,0.9963,1,0.9932,1,0.9963,1,0.9819,1,0.9827,1,0.9867
s1202_n402,402,113.2587064676617,0.33333333333333337,-0.3134328358208955,0.12437810945273632,0.27620641193894907,0.0,0,0.3104,0,0.2912,0,0.4138,0,0.1255,0,0.05813,0,0.004684,0,0.04241,0,0.0001016,0,1.804e-05
s1203_n478,478,118.91213389121337,0.5083682008368201,-0.4364016736401676,0.3179916317991632,0.15970084286751188,0.0502092050209205,1,0.9994,1,0.9984,1,0.9973,1,0.9959,1,0.994,1,0.9967,1,0.9911,1,0.977,1,0.9847
s1204_n500,500,93.66,0.37999999999999995,-0.7048000000000002,0.23,-0.022276394711152205,0.054,1,0.9932,1,0.9852,1,0.9706,1,0.9622,1,0.9394,1,0.9803,1,0.8828,1,0.9215,1,0.9136
s1205_n560,560,93.875,0.4357142857142857,-0.7885714285714285,0.25,0.13566260200007313,0.0732142857142857,1,0.9992,1,0.9982,1,0.9952,1,0.9953,1,0.9883,1,0.9948,1,0.9674,1,0.9494,1,0.9738
s1206_n627,627,128.755980861244,0.3317384370015949,-0.7515151515151518,0.4832535885167464,-1.0492180226701817,0.006379585326953748,0,0.02363,0,0.01705,0,0.008968,0,0.06283,0,0.01475,0,0.02353,0,0.09395,0,0.303,0,0.00538
s1207_n669,669,109.29745889387146,0.3587443946188341,-0.34932735426008976,0.12556053811659193,0.2710667722865379,0.025411061285500747,1,0.9593,1,0.9573,1,0.9148,1,0.7832,0,0.4722,0,0.4352,1,0.5835,1,0.5098,0,0.01569
s1208_n706,706,88.69688385269122,0.2592067988668555,-0.7212464589235128,0.0708215297450425,0.8846065812979305,0.042492917847025496,1,0.7798,1,0.6479,0,0.473,1,0.7128,0,0.08858,0,0.3898,0,0.001234,0,0.001425,0,7.037e-05
s1209_n790,790,87.9240506329114,0.23291139240506328,0.41253164556962035,0.0,0.0,0.013924050632911392,0,0.08428,0,0.1923,0,0.02477,0,0.03283,0,0.0551,0,0.01873,0,0.005213,0,0.004313,0,0.0001879
s1210_n336,336,99.82142857142856,0.4702380952380952,-0.20863095238095236,0.2976190476190476,0.03407978957227542,0.026785714285714284,1,0.9868,1,0.9939,1,0.9951,1,0.9004,1,0.9448,1,0.9498,1,0.6174,0,0.005029,0,0.00789
